,selling_price,new-price,year,km_driven,mileage
4803,1427000,2691000,2017,53400,11.25
4804,1075000,1652000,2018,40000,17.0
4805,835000,1047000,2019,10000,21.01
4806,890000,1680000,2017,48000,17.8
4807,490000,1341000,2015,68237,18.6
4808,690000,1042000,2017,33000,19.56
4809,480000,898000,2019,6500,21.21
4810,580000,1341000,2017,100000,18.6
4811,395000,990000,2015,36000,18.0
4812,470000,606000,2019,19022,33.54
4813,150000,679000,2009,60000,21.79
4814,235000,2463000,2009,62000,13.5
4815,380000,679000,2015,48000,20.51
4816,438000,1379000,2014,104643,22.7
4817,495000,903999,2018,30000,20.3
4818,540000,701000,2019,8873,21.5
4819,1290000,2328000,2018,17000,16.0
4820,349000,1309000,2013,48000,21.9
4821,685000,1042000,2017,32000,15.96
4822,400000,1136000,2014,28492,16.47
4823,815000,1680000,2016,78000,18.0
4824,1155000,2059000,2017,34500,17.6
4825,750000,1091000,2017,34000,17.5
4826,625000,1219000,2017,80000,22.54
4827,295000,1309000,2013,58000,21.9
4828,320000,701000,2013,58000,20.51
4829,495000,1791000,2014,71000,22.32
4830,990000,1313000,2019,18000,15.9
4831,890000,2059000,2016,36000,13.0
4832,388000,1137000,2015,66000,25.8
4833,650000,1341000,2017,28810,18.6
4834,900000,2059000,2016,33000,15.8
4835,280000,1680000,2010,80000,17.0
4836,220000,1003999,2009,58000,17.5
4837,385000,898000,2014,29052,22.0
4838,615000,1026000,2017,38000,21.4
4839,495000,657000,2017,25000,18.9
4840,650000,1791000,2015,80000,19.08
4841,525000,1379000,2015,58000,22.7
4842,500000,1096000,2016,26000,18.7
4843,420000,1680000,2012,47000,17.0
4844,300000,701000,2014,58000,20.51
4845,409999,906000,2011,30000,16.1
4846,1175000,1971000,2019,41000,16.36
4847,625000,1680000,2014,53000,17.8
4848,500000,1971000,2013,66000,12.05
4849,1100000,1379000,2019,40000,23.0
4850,490000,1008000,2015,41000,25.83
4851,1175000,2328000,2017,18000,16.0
4852,635000,898000,2019,7200,21.21
4853,225000,1341000,2010,57000,18.5
4854,810000,2328000,2015,63000,15.1
4855,365000,657000,2014,28000,18.9
4856,532000,1042000,2016,31600,21.4
4857,650000,1559000,2017,90000,21.5
4858,265000,578000,2017,30254,25.17
4859,445000,1829000,2013,52000,21.3
4860,610000,1680000,2015,54000,17.8
4861,1207000,1680000,2019,25000,18.0
4862,835000,1680000,2016,26000,18.0
4863,400000,1341000,2014,110000,18.6
4864,301000,1680000,2011,65962,16.8
4865,680000,1680000,2016,88000,17.4
4866,350000,1718000,2012,64100,22.32
4867,335000,994999,2012,65000,19.1
4868,300000,1309000,2012,100000,23.0
4869,265000,1278000,2011,60000,17.0
4870,150000,2445000,2006,120000,12.9
4871,635000,1042000,2016,60000,21.4
4872,474000,990000,2016,40000,15.5
4873,1090000,1405000,2019,31000,23.7
4874,524000,1206000,2014,19000,16.02
4875,475000,651000,2017,40000,31.79
4876,880000,1652000,2017,43000,17.0
4877,466000,622000,2016,2000,23.1
4878,530000,1309000,2015,52900,23.0
4879,450000,1278000,2017,40000,18.6
4880,700000,1379000,2017,26100,23.0
4881,325000,1137000,2013,58000,25.8
4882,660000,1341000,2017,17805,18.6
4883,725000,1314000,2017,66577,20.73
4884,650000,994999,2018,36787,22.0
4885,355000,1119000,2013,56000,16.47
4886,300000,1137000,2013,67000,25.8
4887,475000,1329000,2013,49217,22.7
4888,365000,604000,2017,56000,26.6
4889,565000,1026000,2016,32145,21.4
4890,1430000,2918000,2017,65000,11.36
4891,250000,946000,2013,57642,20.0
4892,434999,898000,2017,22400,20.4
4893,670000,1680000,2016,51000,17.8
4894,675000,1309000,2017,34000,22.54
4895,430000,1971000,2012,54000,12.05
4896,470000,1005000,2016,39100,20.85
4897,350000,606000,2018,93000,26.6
4898,1150000,1980999,2017,9161,13.0
4899,500000,684000,2018,31286,30.48
4900,1900000,282000,2012,70000,8.45
4901,400000,701000,2018,40000,20.51
4902,1250000,1961000,2017,60000,16.36
4903,1350000,1680000,2019,10000,18.0
4904,465000,657000,2017,46000,18.9
4905,575000,990000,2016,51000,19.0
4906,325000,701000,2014,85000,21.79
4907,525000,1336000,2015,46000,20.73
4908,1675000,2990000,2017,56000,13.68
4909,270000,701000,2013,52000,18.9
4910,575000,2314000,2013,90000,16.3
4911,585000,1042000,2019,9500,21.01
4912,111000,221000,2017,24000,12.5
4913,910000,1372000,2018,25000,17.0
4914,259000,1341000,2011,57000,17.0
4915,1885000,2990000,2019,22000,11.36
4916,400000,1627000,2012,75000,17.4
4917,400000,681000,2015,44004,18.9
4918,365000,1607999,2013,71000,15.04
4919,430000,994999,2014,66251,19.1
4920,1800000,2990000,2019,26000,13.68
4921,265000,2463000,2009,78000,12.9
4922,1775000,2990000,2016,58000,11.36
4923,785000,1091000,2017,13420,17.5
4924,1995000,2990000,2018,45000,11.36
4925,1250000,1971000,2018,57645,16.36
4926,425000,1309000,2014,64000,22.54
4927,1595000,2464000,2019,18000,17.0
4928,491000,1096000,2016,32700,18.7
4929,470000,1829000,2013,83000,19.08
4930,440000,1136000,2013,69000,16.47
4931,365000,998000,2013,38872,18.6
4932,470000,1341000,2015,52000,18.6
4933,450000,994999,2015,44000,19.1
4934,731000,1274000,2018,30000,22.54
4935,490000,1341000,2016,55000,18.6
4936,450000,1755000,2014,96434,26.0
4937,275000,2463000,2010,100000,12.9
4938,425000,990000,2013,33456,15.5
4939,545000,1341000,2017,42000,18.6
4940,475000,803999,2018,28000,23.84
4941,250000,604000,2013,63000,26.6
4942,1075000,2103000,2018,40000,21.4
4943,375000,630000,2016,69000,31.79
4944,480000,643000,2019,35000,23.1
4945,675000,877000,2017,22597,16.3
4946,345000,578000,2019,13931,20.71
4947,690000,1627000,2016,40000,17.8
4948,525000,1333000,2015,33794,18.6
4949,690000,1587000,2013,51000,17.1
4950,235000,520000,2016,36000,22.7
4951,235000,1652000,2009,55000,13.9
4952,565000,1042000,2018,35833,21.4
4953,575000,2328000,2013,69300,16.0
4954,1290000,1971000,2017,35000,15.4
4955,1070000,2103000,2017,33000,19.67
4956,600000,1341000,2017,32000,18.6
4957,1375000,2990000,2016,50000,13.68
4958,360000,657000,2014,55000,20.36
4959,300000,1274000,2014,80000,21.9
4960,199000,791000,2011,50000,15.6
4961,421000,898000,2016,36000,20.4
4962,235000,1341000,2010,47000,17.0
4963,189000,457000,2013,15000,22.74
4964,750000,990000,2019,9800,18.3
4965,1475000,2328000,2019,22360,15.1
4966,350000,701000,2015,37499,21.79
4967,465000,1829000,2012,30917,22.32
4968,550000,2320000,2013,91000,16.0
4969,240000,898000,2010,75000,16.1
4970,850000,1448000,2017,26700,0.0
4971,268000,657000,2013,59654,19.81
4972,231000,679000,2012,49000,20.51
4973,320000,1680000,2011,72000,17.0
4974,229999,679000,2012,65000,21.79
4975,1550000,2990000,2017,65000,11.36
4976,600000,1630999,2019,70000,17.3
4977,750000,1206000,2017,50000,19.34
4978,1050000,1375000,2019,12000,18.0
4979,690000,2314000,2013,66612,14.5
4980,470000,1055000,2016,33000,21.4
4981,554000,2314000,2013,67000,16.3
4982,324000,1341000,2012,55000,17.0
4983,590000,1533000,2017,48000,15.0
4984,465000,990000,2016,52306,17.8
4985,590000,1692000,2014,49000,16.55
4986,620000,1003999,2017,19843,22.0
4987,1350000,319000,2009,51000,10.13
4988,425000,606000,2018,33955,33.54
4989,350000,1137000,2014,58000,25.8
4990,1300000,2328000,2018,18000,16.0
4991,425000,990000,2016,48000,18.6
4992,352000,1680000,2010,57000,16.8
4993,395000,679000,2015,27000,21.5
4994,450000,1652000,2012,74100,17.1
4995,894999,1652000,2019,19608,17.0
4996,700000,1042000,2018,15000,21.4
4997,465000,1607999,2014,59484,15.04
4998,450000,1003999,2015,57429,19.1
4999,1050000,1975000,2017,110000,19.67
5000,490000,657000,2019,11000,18.9
5001,650000,1680000,2015,80484,18.0
5002,590000,994999,2017,55000,21.21
5003,425000,657000,2016,54540,18.9
5004,1725000,2073000,2019,13000,13.96
5005,450000,1379000,2015,80000,22.77
5006,450000,994999,2016,64000,22.0
5007,480000,1379000,2013,47754,22.7
5008,290000,679000,2014,86461,20.51
5009,650000,1341000,2017,31000,18.6
5010,235000,928999,2013,44000,20.0
5011,900000,1405000,2019,21000,23.7
5012,600000,1042000,2018,23000,21.01
5013,1275000,160000,2012,63000,11.74
5014,350000,1677000,2012,100000,16.8
5015,595000,907000,2018,35759,22.0
5016,465000,842000,2017,30000,20.89
5017,765000,1680000,2017,50000,17.4
5018,950000,1379000,2018,19000,23.0
5019,849000,1091000,2018,10000,17.5
5020,465000,1379000,2014,62091,22.7
5021,600000,1055000,2017,36000,21.4
5022,775000,2059000,2016,40000,21.38
5023,869999,1680000,2016,25000,18.0
5024,451999,994999,2015,54500,23.26
5025,575000,898000,2018,20002,22.0
5026,900000,1137000,2019,11000,23.8
5027,1525000,2091000,2020,9000,17.8
5028,894999,1372000,2018,9000,17.0
5029,785000,1311000,2017,15800,17.0
5030,750000,1975000,2016,63000,21.38
5031,525000,907000,2018,16000,22.0
5032,425000,990000,2015,40000,18.0
5033,1450000,2091000,2020,8000,20.8
5034,434999,994999,2014,38000,17.5
5035,440000,657000,2016,6600,18.9
5036,825000,1829000,2017,28000,23.9
5037,625000,2328000,2014,58232,15.1
5038,484999,622000,2018,15161,21.63
5039,459999,1379000,2013,47000,22.7
5040,925000,1920000,2015,60000,15.4
5041,484999,657000,2017,37500,25.0
5042,525000,1127000,2015,75000,17.21
5043,579000,1341000,2018,41000,18.6
5044,1175000,1680000,2020,4600,17.8
5045,495000,1206000,2013,68000,16.02
5046,245000,2463000,2009,62380,13.5
5047,500000,657000,2014,25000,18.9
5048,185000,907000,2006,84800,16.1
5049,1000000,1971000,2016,30000,15.4
5050,735000,1119000,2017,35000,17.21
5051,390000,990000,2015,42000,18.0
5052,500000,1055000,2017,70000,21.4
5053,451000,1379000,2014,81360,22.7
5054,840000,1309000,2018,33000,25.5
5055,625000,1003999,2018,28000,23.26
5056,250000,994999,2011,62000,17.5
5057,1800000,2328000,2019,25000,15.1
5058,655000,1027000,2016,47061,21.4
5059,445000,740000,2020,8268,20.3
5060,375000,622000,2016,36000,23.1
5061,580000,1652000,2015,43000,17.43
5062,570000,1042000,2016,92000,21.4
5063,650000,1096000,2018,45178,18.7
5064,425000,1680000,2012,47000,17.0
5065,925000,2059000,2016,52000,13.0
5066,315000,1136000,2011,62000,16.47
5067,565000,1379000,2014,65554,22.7
5068,645000,994999,2017,26000,18.5
5069,486000,1341000,2015,52000,18.6
5070,550000,990000,2019,35000,19.5
5071,1175000,2328000,2017,65000,16.0
5072,580000,990000,2019,19000,17.8
5073,299000,538000,2016,47000,20.71
5074,1075000,1680000,2018,26000,17.4
5075,500000,1219000,2014,50000,21.9
5076,600000,2328000,2013,50000,15.1
5077,150000,679000,2010,60000,18.9
5078,210000,604000,2011,52000,26.2
5079,495000,1627000,2013,35000,17.0
5080,760000,1829000,2017,62000,23.9
5081,880000,1629000,2019,11687,14.23
5082,340000,1309000,2014,70000,22.54
5083,940000,1652000,2018,43000,17.0
5084,1590000,2918000,2017,51000,11.36
5085,335000,578000,2018,33124,25.17
5086,1290000,2059000,2019,1470,15.8
5087,265000,701000,2014,64000,18.9
5088,275000,444000,2015,15000,22.74
5089,626000,1336000,2014,49000,20.73
5090,465000,827000,2017,32000,20.89
5091,725000,1627000,2017,35000,17.8
5092,290000,1309000,2013,80849,22.54
5093,480000,803999,2017,30000,23.84
5094,610000,1755000,2015,71678,25.1
5095,465000,898000,2016,65000,18.6
5096,385000,898000,2013,30500,22.0
5097,390000,679000,2017,47000,20.51
5098,675000,1313000,2016,37000,15.85
5099,745000,1680000,2017,56239,17.8
5100,715000,990000,2020,3000,19.5
5101,835000,2103000,2015,65000,17.6
5102,925000,1313000,2019,16000,17.0
5103,875000,2103000,2018,60000,22.1
5104,780000,160000,2012,67000,11.74
5105,549000,1755000,2015,89000,26.0
5106,750000,1336000,2017,29000,20.73
5107,540000,1026000,2017,33528,21.4
5108,488999,898000,2017,43733,20.4
5109,781000,1042000,2019,10000,19.56
5110,350000,1003999,2012,90000,17.5
5111,1350000,1680000,2019,12000,17.4
5112,880000,1680000,2017,53000,17.4
5113,600000,990000,2017,51000,17.8
5114,450000,898000,2015,50000,22.0
5115,575000,1700000,2015,63000,26.0
5116,465000,1829000,2012,30917,22.32
5117,585000,1055000,2016,27000,21.4
5118,240000,898000,2010,68000,16.1
5119,930000,1587000,2018,8143,19.1
5120,1625000,2463000,2019,21500,16.5
5121,1875000,2073000,2019,4000,13.96
5122,1680000,2990000,2016,48000,11.36
5123,395000,928999,2015,75000,25.83
5124,700000,1306000,2018,37000,21.56
5125,725000,1137000,2018,40000,25.8
5126,310000,701000,2015,52000,21.79
5127,550000,1755000,2014,78000,26.0
5128,760000,1091000,2017,25656,17.5
5129,440000,1627000,2012,134532,16.8
5130,620000,1680000,2015,50000,17.4
5131,130000,319000,2018,4000,7.81
5132,800000,2059000,2015,76000,19.67
5133,540000,1755000,2015,73000,26.0
5134,603000,1336000,2016,28014,20.73
5135,1075000,1375000,2020,1200,18.27
5136,610000,994999,2017,25000,22.0
5137,599000,994999,2017,37001,21.21
5138,1630999,2990000,2017,68745,13.68
5139,890000,2059000,2015,70000,19.67
5140,350000,1137000,2014,71000,25.8
5141,650000,1042000,2016,43000,21.01
5142,1175000,2328000,2017,34000,16.0
5143,525000,1329000,2016,143000,22.77
5144,650000,2328000,2013,47000,16.0
5145,285000,679000,2013,40000,18.9
5146,350000,1680000,2010,57000,15.6
5147,1175000,1366000,2019,7669,17.99
5148,560000,1379000,2015,50000,21.7
5149,270000,604000,2013,64000,26.6
5150,515000,681000,2019,16415,18.9
5151,900000,1627000,2018,12000,17.4
5152,450000,1127000,2016,45000,16.2
5153,450000,657000,2016,63000,18.9
5154,520000,842000,2017,29000,20.89
5155,565000,1336000,2015,52000,20.73
5156,420000,1652000,2012,62000,17.01
5157,765000,1091000,2017,35000,17.5
5158,170000,898000,2008,63248,16.1
5159,585000,1314000,2015,49098,20.73
5160,675000,998000,2019,45000,18.3
5161,325000,1533000,2013,42000,15.0
5162,800000,1630999,2019,25000,17.3
5163,590000,1008000,2018,59012,25.83
5164,675000,994999,2017,10000,21.21
5165,545000,1341000,2016,62000,17.0
5166,385000,622000,2015,63000,23.1
5167,310000,2463000,2010,45000,14.8
5168,390000,494000,2019,17000,15.37
5169,365000,1309000,2014,63000,23.0
5170,630000,1096000,2016,40000,19.0
5171,750000,1680000,2016,55000,18.0
5172,450000,898000,2016,20000,21.21
5173,790000,1680000,2017,33000,17.8
5174,785000,2320000,2016,70066,16.0
5175,235000,679000,2012,62443,18.9
5176,350000,1309000,2015,60000,21.9
5177,975000,1971000,2016,55000,15.4
5178,369000,1126000,2014,45892,25.8
5179,1795000,2175000,2020,20000,17.41
5180,621000,1755000,2015,35000,26.0
5181,175000,994999,2009,145000,17.5
5182,570000,657000,2019,25000,18.9
5183,925000,2328000,2015,57000,16.0
5184,375000,1126000,2014,87000,25.8
5185,479000,657000,2018,15800,18.9
5186,925000,2328000,2017,56000,16.0
5187,225000,578000,2016,45000,23.01
5188,250000,928999,2013,30000,20.0
5189,550000,1341000,2018,25000,18.6
5190,520000,657000,2018,36000,18.9
5191,549000,1341000,2016,22000,18.6
5192,835000,1692000,2018,22000,16.55
5193,725000,1206000,2017,2100,19.01
5194,449000,1971000,2011,65001,12.05
5195,665000,1718000,2015,52323,19.08
5196,500000,990000,2016,15000,18.0
5197,310000,637000,2014,80000,19.0
5198,390000,1119000,2015,52752,18.78
5199,625000,994999,2018,40000,21.21
5200,650000,1718000,2014,89000,22.32
5201,459999,994999,2015,57000,21.21
5202,165000,1680000,2007,42000,17.7
5203,650000,1292000,2015,42000,14.7
5204,250000,725000,2015,45000,19.02
5205,340000,604000,2016,77950,26.6
5206,1090000,1680000,2019,16000,17.4
5207,750000,1692000,2015,64000,16.55
5208,420000,994999,2014,45000,19.1
5209,745000,994999,2018,9313,21.21
5210,350000,1677000,2011,58568,16.8
5211,800000,1137000,2019,68000,21.0
5212,400000,2463000,2011,70000,14.8
5213,465000,1119000,2015,65869,16.2
5214,660000,1680000,2016,50000,17.8
5215,245000,606000,2014,51000,32.52
5216,210000,994999,2009,68000,17.5
5217,575000,1700000,2015,63000,26.0
5218,450000,663000,2017,32891,18.9
5219,550000,1042000,2017,23000,21.4
5220,1789999,2691000,2018,48000,10.75
5221,575000,898000,2020,35000,22.0
5222,349000,1627000,2011,39000,17.0
5223,245000,946000,2013,76091,20.0
5224,295000,493000,2016,30265,30.46
5225,325000,1097000,2012,40383,16.7
5226,495000,1005000,2016,39000,22.0
5227,620000,1680000,2015,58000,17.8
5228,825000,1652000,2018,11500,17.43
5229,1450000,2990000,2017,52000,13.68
5230,580000,1313000,2016,53620,15.85
5231,660000,1309000,2018,69000,22.54
5232,600000,1042000,2018,39000,21.4
5233,470000,657000,2017,46000,18.9
5234,300000,701000,2012,69000,21.79
5235,1650000,2990000,2017,63000,13.68
5236,550000,1341000,2016,51334,18.6
5237,345000,679000,2016,46613,20.51
5238,585000,1026000,2018,19000,21.01
5239,540000,657000,2015,41000,18.9
5240,200000,1627000,2008,100000,17.7
5241,590000,1096000,2017,42000,18.7
5242,680000,1042000,2018,4000,21.4
5243,375000,657000,2014,29000,18.9
5244,890000,2059000,2016,30000,13.0
5245,365000,604000,2016,37208,33.54
5246,595000,1341000,2018,43000,18.6
5247,475000,1680000,2012,78000,15.6
5248,1050000,172000,2010,48000,11.2
5249,545000,1829000,2014,47000,22.32
5250,825000,1971000,2016,64312,15.4
5251,865000,2059000,2018,73249,21.38
5252,365000,643000,2015,34000,23.1
5253,415000,494000,2019,10000,15.37
5254,425000,994999,2015,52000,17.5
5255,475000,681000,2018,22000,18.9
5256,1864999,2073000,2019,4100,13.96
5257,590000,1341000,2017,39000,18.6
5258,1475000,2691000,2016,18000,11.25
5259,175000,819999,2014,60000,15.6
5260,444000,990000,2015,60500,18.0
5261,352000,1680000,2011,60000,17.0
5262,1480000,2918000,2017,67000,11.36
5263,285000,2463000,2010,80000,14.8
5264,360000,2463000,2010,56000,14.8
5265,185000,928999,2011,57349,20.0
5266,637000,1042000,2017,14000,21.4
5267,750000,1336000,2017,58000,20.73
5268,525000,1755000,2015,63000,26.0
5269,475000,994999,2016,35000,19.1
5270,345000,1341000,2012,53000,17.0
5271,365000,701000,2016,61193,18.9
5272,385000,679000,2017,15000,17.3
5273,420000,625000,2019,30000,21.63
5274,275000,1680000,2008,50000,17.0
5275,650000,1920000,2015,90000,15.4
5276,1051000,1755000,2017,55598,25.6
5277,550000,1755000,2015,75000,26.0
5278,532000,1379000,2015,73521,21.7
5279,240000,681000,2010,80000,19.81
5280,556000,1755000,2014,88000,26.0
5281,825000,1755000,2017,70000,26.0
5282,1750000,319000,2010,52000,10.13
5283,993000,2328000,2016,57000,16.0
5284,1475000,2435000,2019,12000,17.0
5285,465000,622000,2016,2200,23.1
5286,375000,990000,2014,52000,18.0
5287,825000,1975000,2017,85000,22.1
5288,800000,1677000,2017,36591,17.8
5289,675000,1379000,2016,72000,21.7
5290,509999,1313000,2014,55000,15.8
5291,550000,1341000,2016,60000,18.6
5292,299000,679000,2016,58000,18.9
5293,550000,1206000,2015,51342,16.02
5294,434999,898000,2016,45000,20.4
5295,475000,1791000,2013,68000,22.32
5296,565000,1042000,2016,60001,21.4
5297,425000,990000,2013,53000,15.5
5298,833000,2103000,2015,58000,17.01
5299,236000,679000,2012,45000,14.0
5300,1600000,2990000,2018,36000,13.68
5301,390000,898000,2014,55000,21.21
5302,570000,906000,2018,18000,22.0
5303,925000,1680000,2019,16000,17.4
5304,450000,990000,2016,45000,17.8
5305,216000,494000,2015,90000,30.46
5306,900000,1692000,2016,25000,16.55
